BSU	Gene	A22	Acriflavine	Actinomycin_D	Aztreonam	Benzalkonium	Cefaclor	Cefoxitin	Cerulenin	Chlorhexidine	Ciprofloxacin	Copper(II)_stress	Cycloserine_D	Dibucaine	Dipyridyl	Doxycycline	EDTA	Ethidium_bromide	Fosfomycin	Fusidic_acid	Gliotoxin	Holomycin	Iron(II)_stress	Mupirocin	Nalidixic_acid	Novobiocin	PAC-holo	Phenazine_monosulfate	Propidium_iodide	Puromycin	Rifampicin	SDS	Sulfamonomethoxine	Thiolutin	Triclosan	Trimethoprim	Vancomycin
BSU27410	alaS	-0.5336343815	-0.589032091	-2.068826215	1.8150752965	0.5772781565	-1.170077048	-0.1763093395	-1.293573362	0.846114586	1.918323644	1.982751397	-0.106097889	0.307714581	0.8483821905	-0.594831313	0.842420614	-0.608952227	-0.4146972125	-0.3449350425	0.137566612	2.095470429	-1.645505201	0.599522086	2.553840016	-0.444904575	0.1857690015	0.003516388	-0.142629934	-0.45692739	0.453238225	-0.321299011	-0.286997222	1.501890065	0.964907837	0.459115843	-0.70823746
BSU27500	mnmA	-1.4145742255	0.21062079	-1.56926169	0.25401803	0.070101183	1.121382252	-1.2530687845	0.188236957	-0.376918484	0.665739788	1.037768071	-0.13376473	0.598270984	0.9867586575	0.453198461	0.602587414	-0.410929928	0.3384009225	-0.3993481105	1.616821642	1.573229891	-0.382903007	-0.557480576	0.42354175	0.693864636	-0.3333181455	-0.358477727	0.373235282	-0.195503947	-0.0805586645	0.649994183	-0.616920676	0.80957718	0.136095867	0.2289354075	-1.3967998405
BSU27550	aspS	-0.580869603	-0.371878772	-1.062174591	-1.0803429635	-0.8946142155	-0.033859477	-0.612848257	-0.492472208	-0.358417158	1.32142192	-0.237721735	0.7507389	-0.363011715	0.7099729745	-0.687947009	-0.486306238	-0.82201956	-0.397317784	-0.3257672855	0.356713578	1.731969764	-0.783061384	1.353116195	1.67079354	1.06352754	-0.3982409765	0.571146679	0.530450396	-0.591403301	-0.0426560115	0.07982638	0.059003609	0.231725814	0.295846012	0.8592366685	-1.181696101
BSU27560	hisS	-0.826430963	-1.181865142	-1.716702112	-0.2859704965	-0.3208919185	1.00564089	-1.6109140905	-1.525228985	0.483651562	0.873232671	-1.199375434	-0.319590667	-0.80237942	-1.617540232	-0.018145227	-0.259326239	-0.877941185	-0.3646266105	-1.306450294	0.199568409	1.815192755	-1.598616507	0.549763194	2.436834986	0.795450326	-0.4838828785	0.65761462	0.034984361	-0.125359805	-0.2116249795	0.073645258	-0.396699491	0.588575872	0.61993783	1.071376137	-1.941202541
BSU27880	nifS	-0.502437278	0.862438592	-1.047093454	0.3539676295	0.3595913265	1.160492202	0.2108602445	-0.345069475	0.774313877	-0.636443442	0.37767638	-0.412435586	-0.015778739	-1.7634917415	0.756983908	-0.404120394	1.050288461	0.00351961099999998	-1.413923147	0.011711496	-1.365477562	-0.3317920625	0.043702951	-0.104468167	-0.775559135	1.7375501155	-0.732682887	0.227281839	0.016123014	-0.2767617575	0.363419606	1.020366848	-0.659521895	-0.121600876	0.389843289	-0.3098445875
BSU27940	rpmA	1.4458457655	0.353065876	-1.226098272	2.288944578	0.01914788	1.390310538	0.1669233365	0.158161869	1.013125486	-0.653533804	0.485299111	-0.817683094	1.184170941	-0.667551633	-0.561489049	0.036380349	-0.166330999	-1.68979502	-0.2970843255	1.915437891	2.845290547	-0.106885163	0.039583186	-1.488322216	0.441455867	1.7805099375	0.81573412	0.38100188	-0.310825149	-0.580915997	-0.088935537	0.187475447	1.438007396	0.600106008	-0.032548507	0.1671545585
BSU27960	rplU	-1.486572568	-0.603575441	0.495856343	0.6734508295	-0.020995029	0.324595679	0.696537121	0.231108442	-1.799066929	0.869820366	1.54534515	-0.647277472	-0.509290433	0.1538678175	1.300395334	0.613385127	0.443258764	-0.0216134855	-1.5524900765	0.054860002	0.626651747	-0.5069018225	-0.057142381	-1.203629033	0.26473769	-3.036136891	0.591615777	0.729758966	-0.370559161	-1.750850962	0.223465453	-0.036570266	0.836245246	-0.986880024	-0.4673421415	-0.5958985635
BSU28010	mreD	-1.701638941	-0.494958966	1.694399085	1.292856534	0.5993446955	3.101676151	-1.199518254	2.26974269	-1.254930718	-2.323184919	-1.986421078	1.28893676	-0.055164935	4.011229806	-0.821277603	0.750374044	-3.093777659	1.7653800215	-0.385525231	-1.254597029	0.607164629	0.761366684	-0.112728831	-0.737046172	0.554489714	-4.3202671175	0.658104063	0.509555011	-0.617807788	-0.017788696	2.243541294	1.208202234	1.062775401	2.438991495	-1.6878689885	0.110539975
BSU28020	mreC	-2.2424743055	1.655971316	1.327100407	2.9386979775	-1.354510159	9.518979138	0.317268566	0.890453251	0.886237262	1.810544116	3.879206442	-0.933400354	-0.402121064	3.775791183	-0.870421913	-0.352460048	-0.311215663	0.427118087	-3.011022517	-2.163795069	1.681857539	-1.314511532	0.555068617	-0.501058095	-2.419145759	-2.4485956035	-0.644476245	-1.640740875	-1.316868809	-1.4527170475	2.328954441	1.60288518	0.016694141	1.538966215	-0.965418691	1.808911468
BSU28030	mreB	-0.717604102	-1.999755537	0.604075936	-0.201450445	-0.3918124705	-2.257757126	1.4304204275	-0.223016388	-2.663652106	-0.353698291	-1.873791822	0.393624077	-1.4614858	5.5186335875	-0.361855709	-3.253757441	-3.009636615	0.8998382845	-0.585289884	-5.040420408	0.925630124	0.849245884	1.153808572	-0.100321906	1.73044729	-4.149481439	1.453801774	-1.156623224	-3.444468221	-0.347423006	1.702974445	-1.145957816	-0.488169703	3.6693115	0.3143948675	0.6269517525
BSU28080	folC	0.647963275	0.789608101	2.734343071	2.6889546035	0.3097605585	-1.445977695	2.1282097025	-0.236446509	0.319901626	-0.251880134	-1.560828813	0.832224621	-0.109742571	-3.1405103195	0.263107994	-0.827600833	1.195555835	1.322613551	0.359405384	0.826106975	-0.156602402	0.612732914	0.486225586	0.074690568	0.732697746	1.4821074175	-0.657634861	0.305676617	-0.473911413	0.635572353	-0.712174837	-1.491654027	0.180482849	-0.282966932	-7.213022052	0.072626572
BSU28090	valS	-0.1355083385	-0.266174216	0.954915563	0.145735901	-0.565924312	1.776146447	-1.5010650185	0.107440762	0.291765895	0.583995164	1.423454784	-0.210649867	-0.167183129	0.698384143	0.30800281	0.037167028	1.527189244	-0.7056533955	-0.4611267	1.503580655	2.433873805	-1.0926113535	2.214216442	0.394779424	-0.312223848	0.1978288525	0.493451184	0.033821379	-0.439251682	-0.3491655835	0.363134028	0.529045784	1.63572638	2.031346176	-1.380086292	-1.662722834
BSU28130	hemB	0.731828106	-0.547473444	0.179654958	-0.2078947605	0.3696444275	-0.383669966	0.3234668295	-0.743833931	1.32879353	-0.770908499	2.044399901	-0.382674733	0.300035426	-0.5190939795	0.528618934	-0.679609021	1.24808962	-0.184484916	-0.049623993	1.82869827	0.339464392	-0.692815198	0.377930477	-0.041457467	-3.388560854	0.803439765	-0.669253164	-0.400939893	0.919299745	0.1238964345	-1.182181804	-0.12564932	0.535027884	0.450880226	-0.312493231	0.0165231745
BSU28140	hemD	-0.1873338625	1.153229604	-1.253499702	0.4041528855	0.2022966955	-0.01731656	0.234721209	-0.054857009	0.80785574	0.08075671	1.004304151	-0.30227524	0.046911632	-0.858196073	0.632446929	-0.327380935	0.766684641	-0.5191035725	-1.128561895	0.195597638	-0.790856308	-0.2033376215	0.141053741	0.299506806	0.143525577	2.75353967	-0.928868234	0.541479573	0.146521983	-0.165059451	-0.857238128	-0.016252989	-0.311611182	-0.481930599	0.0267760215	-0.2266146975
BSU28150	hemC	-0.0203072755	-0.015923701	1.967212293	-0.636846587	0.7528457535	-1.73140078	-1.4634575065	0.362599388	1.219104048	-0.882854837	1.223360371	0.054960681	0.411601845	-0.600490386	1.091531052	0.240623419	1.905611116	-0.620343173	0.0895001515	1.208668369	1.21944127	0.047848228	-0.680476353	0.708160481	-3.187237862	0.00566933	-0.114878412	0.083133667	1.061053398	0.302157133	-1.798333642	-0.453499647	0.946447913	2.079267622	-0.358225532	-0.5876325425
BSU28170	hemA	0.806746521	-0.988104494	0.249234507	-0.4178104245	0.9043238135	-0.496689696	-0.6418731835	-0.113604495	0.726761218	-0.717804294	0.644992295	-0.250345951	-0.173632703	-0.8484036245	1.105416147	0.079903444	1.405950191	0.036826419	2.114993987	0.55963393	0.282561306	0.1781655935	-0.877091577	0.791507511	-3.281871216	0.4828815595	2.324325798	-0.921288	0.227815518	0.4377054855	-0.879135547	-0.021226456	0.19167255	1.85112713	-0.215795311	-0.3028410395
BSU28190	engB	0.6660440475	0.262865684	2.48982505	2.6062610635	-0.024821274	1.342718854	0.8590174435	-1.282915998	0.02179791	0.820951931	-0.212311972	0.188464515	0.87232931	-1.232784526	0.328601449	-0.019903224	-0.953370574	2.5380580385	1.4637022625	1.065913983	1.18974473	-0.010273203	-0.220624972	-0.849615986	-0.016092701	0.4666925555	0.563463763	-0.52918758	-0.591374522	-0.087159793	-0.871518453	1.165833698	0.541814487	-0.60418173	-0.1165118385	-0.1212760185
BSU28390	racE	-1.6944080795	0.625684335	1.859025074	-6.811040998	-0.860002881	1.477958147	-4.4411821465	0.882550113	-0.235927479	-0.770711874	0.689776751	-2.562205689	1.032736232	2.416028349	-1.74223528	-0.309971997	-1.938142663	-1.5674020135	1.2416074895	1.318903913	1.16649698	0.0302069705	0.659104489	-1.939372374	1.446361657	-1.0229409165	0.241436404	-0.023778727	-1.280963627	-0.855988871	1.561469751	0.400267887	3.336787068	3.819605066	0.269711691	-2.0030637055
BSU28500	trxA	0.645777844	-1.634309085	3.780230305	0.0774303165	1.400268048	2.708070933	0.720816516	0.315541675	0.028768409	-0.938810137	0.627333117	0.466742984	1.738783776	0.7649900725	1.198857371	2.711124574	-0.107322183	-1.669888544	2.6854559485	-0.649871735	1.352994933	-0.419054967	0.257569878	-0.378453391	-2.028040412	-0.8950257775	0.667157559	-0.085157802	1.062764437	-0.290950912	-0.569258772	-1.156865127	2.726683866	1.738038818	-0.6310293385	-0.5524296825
BSU28630	pheT	-1.1161205945	0.245748574	-0.800224944	-0.4608868985	-0.50599876	-0.539778208	-1.530191957	-0.528972283	0.581878171	-0.645828398	1.897249779	-0.405808448	0.13119393	1.814317669	0.622097188	1.080455073	0.216369633	-1.0130756665	-0.422992673	1.005239376	2.002827432	-1.1931605155	1.274275632	-0.094441688	-0.421262338	-0.4404211995	0.280709713	0.389535193	-0.279038507	-1.2826697935	-0.882777902	-0.409750303	1.005851707	2.042838936	0.734429111	-1.780366222
BSU28640	pheS	0.596943696	-0.339965214	-0.017368023	-0.77130617	-0.620608804	-0.86258392	-0.4058348475	-1.290698194	-0.014099894	-0.148313261	-0.317647611	0.448917105	-0.306609279	0.297359211	-0.628671734	1.170021731	-0.259625128	-0.2525308215	-0.3760368405	0.911827178	1.000358049	-1.744436189	1.201861318	1.383604387	-0.01603858	-0.3670207445	0.513015434	0.232346606	0.243141495	0.2138643715	0.561739224	-0.184132861	0.388635841	0.062185979	0.645137767	-0.7448589305
BSU28650	ysgA	-0.1186048155	1.01784049	-0.43726583	-0.792686988	-0.0096406085	-0.149885552	-0.0900554545	-0.079054867	0.796406366	-0.024033792	1.414979557	0.036843589	1.167104705	0.483157343	0.616986868	-0.550697538	-0.348242211	-0.6807344585	-0.176023194	-0.618367595	-1.713464255	0.0697539495	0.488969652	-1.859845594	-0.784080724	1.3551702065	-0.229658926	0.580872665	0.193111244	-0.599597737	-0.27031768	-0.366094047	-0.516846314	0.47367926	0.0079712105	-0.755809778
BSU28850	rplT	0.37366846	0.350281344	-0.559304296	2.4527015315	0.3522837775	0.925309327	1.3052860955	-1.613538937	0.308368279	-0.056995579	4.439543424	0.122296732	2.231289222	-1.2453898635	0.14879036	1.297975816	1.352157649	0.2290364105	-0.572768681	1.308395357	0.622510413	0.0184206715	-0.537152519	-0.190065436	-0.29518555	-0.5278813	0.189896859	0.494242728	0.458262246	0.28919297	-0.358411125	-0.039583802	1.62165485	-1.011992712	-1.2452814375	0.5852410845
BSU28870	infC	1.44481325	1.82922876	1.565873021	2.6672268705	0.1051492185	-1.893608243	0.233514377	0.848323085	-0.537946627	0.94996999	2.097911185	-0.797270057	-0.200476927	-0.5310481255	0.822955093	-0.40011222	1.123622224	0.914979398	-1.0750287735	1.031667657	1.670989163	-1.371233008	0.232723607	1.702080114	-3.525559672	-2.4243584495	-0.597669634	-0.53664594	-1.698256286	-0.6058256905	-1.668352787	-1.239759349	1.55619809	-0.419787678	0.0072849515	0.107843486
BSU28980	dnaI	1.1931053065	-0.359366444	1.045425216	-1.592279242	0.370256101	-2.419785063	-0.2053305335	1.563040292	-0.00449886	-3.112754502	-2.067223382	-0.059483812	-0.58955439	0.2150525935	0.560938152	0.748461863	-0.131985741	0.4092813765	0.819919362	0.775489196	-0.943701369	-1.3114427485	0.139323437	-3.665330791	0.462124374	0.7595242825	-1.38619915	-0.456248844	-1.331004489	0.3276246345	0.527131255	-0.753758564	0.384276158	0.410022831	0.9011897485	0.529620099
BSU28990	dnaB	0.5621683445	0.25871154	0.929721305	-2.252260543	0.853150513	-0.706372814	-0.1215493205	1.283132891	0.566884901	-4.307723934	-2.586921604	-0.605240943	-0.665239536	-1.0292441335	-0.311170851	-1.120994608	-0.515590377	0.377995431	2.1687343595	-0.389254951	0.226802973	0.614252822	-0.187214238	-2.100693767	-0.70599811	-0.031901992	0.449594454	-0.267083915	-0.85397085	0.3463473455	-0.371943838	0.087048705	0.228999566	-0.530670426	2.1814089225	1.099644872
BSU29050	ytbE	0.649252056	-1.142636292	0.666709836	-1.433609951	0.27141305	-1.577962052	0.2637452425	1.432596131	0.807235317	-0.333326842	-1.875635658	0.768324878	0.172132037	-1.48769493	1.379539891	0.059400889	-0.326020349	-1.330658935	0.456104486	-0.802665871	-2.373860954	0.5502032285	0.647936485	-0.586810815	-1.128295508	0.987688883	0.892756484	-0.129395545	-0.431968749	0.5489537855	0.417261379	0.613173468	-0.816761382	0.324421666	0.0941897095	1.1556762115
BSU29060	coaE	1.221893791	0.512036368	0.369780997	0.331099798	0.171350821	-0.45519856	0.886676275	-1.676223254	0.503171028	0.023374291	0.388487207	0.538147088	0.671615617	-0.384698556	-0.719331679	0.294025345	-0.350652739	-0.172038594	-0.344521748	-0.314862569	-0.159482306	-0.03070174	0.047617818	-1.295339022	-1.082956532	0.9462735575	-0.218795994	0.096356622	0.368031161	0.9597265835	-0.313705558	0.672302877	0.062235563	-1.612240906	0.2805412055	0.985275133
BSU29200	accA	-3.239077029	1.892638446	-1.788668126	3.9318037615	-1.676095222	5.976961648	1.9295501015	0.208130143	-1.025294209	2.603794006	2.086923104	-0.70756622	1.952521318	1.66103313	-1.582408619	0.398922217	0.13270121	-0.660539408	-1.0017544895	-0.682195898	1.971381001	-0.2238626585	-0.480706386	-2.806892912	3.920203981	-2.138734891	-2.176804701	0.563065928	-0.533604961	-3.7877806365	1.270509797	-1.900572421	2.248421554	-1.465799025	-0.4116075355	-0.4891753775
BSU29210	accD	-0.588787427	0.216271834	1.521043455	3.3960830515	0.8870074265	4.34108591	0.00879655149999992	0.737783964	0.25472206	0.545165966	1.478708307	-0.107764543	0.37621996	0.497906196	0.577587959	-0.894162856	1.013450676	0.1953243475	0.6515891665	0.571334514	1.30122396	-3.0923790705	-1.037526856	0.372742493	-0.893231665	-0.723091342	1.954647746	-1.762672927	-0.060539965	-0.1630178315	-2.122958079	-0.589151063	0.662983123	2.76130895	-0.8967252725	-0.377998848
BSU29230	dnaE	0.317145646	-0.738041274	5.017667326	-5.050896401	0.695984452	-4.760230773	-2.0976038695	0.957625695	0.084848688	-0.183482188	-2.474325468	-0.900778071	-0.332523558	-1.5754044235	-0.995574575	-0.95087015	-2.487069252	-0.701403327	1.8933906375	0.424452018	-0.069342005	0.472718096	0.38281653	0.709559966	0.750351515	0.7283562335	0.723091061	0.238698146	-1.166361755	0.370710142	0.204011326	0.743570661	0.861077632	1.45452768	1.0777941845	-0.8679903035
BSU29660	rpsD	0.1927758065	0.391176768	0.972320309	4.597833183	-0.4841386975	1.961836652	0.948850616	0.680689578	-0.684622845	0.98409569	2.160072546	-0.412253896	1.106947572	0.241444629	0.38759804	0.774262702	1.488052221	1.230222908	0.493848797	1.871723892	1.864730772	-0.670354848	-1.215647525	4.094741167	-1.069398606	-2.76377757	-0.865035594	-0.688223798	0.624962816	0.875621608	0.02682693	-0.611597194	1.67704474	-0.861046807	-2.0631773315	1.7022756495
BSU29670	tyrS	-0.386403038	-0.040500817	-1.247518621	0.135402465	0.086640503	-0.118158305	0.00184709550000001	-0.101455342	-0.440901021	0.494690351	0.305694501	0.14327545	-0.375880105	-1.3266179285	0.375958315	-0.375744605	-0.061516296	-0.224047582	0.1892264575	-1.110920303	0.246835901	-0.3389007195	0.102778843	1.488913829	-0.308466232	1.183230324	-0.019004697	-0.162499252	0.076116948	0.1273246935	-0.810162198	-0.184296921	-0.681927944	1.136477419	0.2512022375	0.1165034515
BSU29790	murC	-0.1011437845	-1.507777112	5.928910764	-4.8085297195	-0.112581565	3.085675391	-3.8780472585	1.547528642	2.319353067	-1.836180379	2.160509642	-0.028537502	-0.236141721	5.9559577415	-3.11593586	-0.050745335	-2.590549721	-1.462352008	0.571720675	-0.475314608	-0.37068777	1.059799666	-0.684077951	-1.720970827	0.883129824	-2.81232403	1.081389727	1.000131399	-0.534589026	0.489906007	1.5410022	0.296517127	1.763081181	2.404177364	0.2246549185	-0.2427533575
BSU30320	leuS	0.2716460105	-1.037257957	-1.186598427	-0.336492143	-0.7289939485	0.486273849	1.451838861	-1.260326287	-0.38919552	-0.518629216	0.323290688	-0.087659767	-0.111571161	-0.08545639	0.570743946	0.610051057	0.3952652	-0.0204256305	0.0746903065	1.523339798	1.691711745	-0.5931647315	0.43402187	0.044139368	0.185866011	0.195064507	0.755120942	0.248613292	-0.407619582	0.5404587085	0.289601426	-0.190827718	0.864711534	-0.052180998	0.0954118615	-0.049537137
BSU30540	asnB	-0.983307118	0.17498394	2.465359938	1.166697163	-1.507909318	2.859762949	0.7789767895	0.048717323	0.017435369	0.46672326	1.103195159	-0.655769765	-0.033347702	0.2652707745	-0.363962197	-3.194278336	-0.58087734	-1.426135156	-1.532610329	-2.054618745	-1.524715961	0.886403409	-1.996705875	-1.029314463	1.236376197	-3.6758483335	0.035462375	-0.198884207	-0.444471386	-0.869098291	-1.506584993	-0.257105343	-1.303602793	0.21303977	0.5870263415	1.375808903
BSU30550	metK	-0.1821762395	-0.316988936	-1.315679029	-2.183554455	0.2080676575	-1.120826929	-2.422855388	1.290757183	-0.007751496	-0.485993867	-0.446523827	0.170596901	1.291541529	1.1355044015	0.248059004	0.46920747	-3.073699255	-2.679064872	-0.8486997445	-0.049215975	-1.100869064	0.146655449	0.873224411	-0.232115558	-0.011245475	0.4956415825	-0.205047226	0.488224278	0.010568115	-0.362045984	1.661520159	0.697686047	2.074605438	3.052510855	0.220930144	-1.2463241395
BSU30770	mntA	0.0601059235	0.413388315	-0.571180318	0.5151630015	0.019332273	-0.766587776	0.403558684	-0.048828964	-0.176830529	0.293070344	-0.498677808	0.396053996	-0.630076408	-0.9844284645	0.463442959	-2.330448453	0.09231718	0.268670309	0.3880583125	0.54233333	-0.619921353	-0.508119169	0.270297735	0.344665652	-0.212860421	1.9687370045	-0.165336861	0.020880602	-0.174485284	0.3054021185	0.031831379	0.077550968	0.03945097	0.864747094	0.2170843155	0.3122072715
BSU30780	menC	0.5056233455	-0.119302098	-0.574495978	0.5750273405	0.711401305	-1.0786209	0.457801006	-1.495166992	1.226095255	0.034996334	-0.241749324	0.073723833	0.173590724	-1.7589313715	0.489491715	0.439362438	0.261677891	-0.765694517	0.3747601825	0.683090069	0.650439323	0.116042252	-0.027677625	0.162296525	-1.128748733	1.4819562185	0.898130335	-0.11084652	1.043353262	0.1432485345	-0.783860836	-0.533828227	0.426679843	1.850247303	0.261504737	-0.289652291
BSU30790	menE	0.6225115885	-0.167184892	1.101300971	-0.035655538	1.0756601315	-0.63885898	-0.657495511	-1.472534993	0.988726806	-0.311456519	1.122722956	0.440691288	0.574543296	0.332576818	0.127823011	0.358889846	0.020464168	-1.111508433	2.442730647	0.212939559	1.423434429	-0.0637005665	-0.024231868	0.234383008	-3.075427011	-1.005471468	0.534516648	-0.379657361	0.089476066	0.346633023	-0.419744773	-0.778307343	1.100829884	2.125547155	-0.0252108405	-0.09688193
BSU30800	menB	1.311667128	0.006744861	3.685992073	-0.346955065	1.7892568525	1.039757531	-2.3047614065	-0.836697507	1.276958905	-1.238305775	1.796204629	-0.133915234	-0.044896173	1.5201604	0.409928481	1.552235369	1.805677779	-1.5503787095	2.9865390275	0.843445044	1.959311892	-2.045865859	-0.455888154	0.644886453	-3.309877915	-1.127518076	1.520282451	-1.799112645	-1.05280592	-0.191488531	-0.374917225	-0.406725134	1.227654381	3.857400591	-0.6415693785	-1.463527576
BSU30820	menD	0.7875793005	-0.14511609	0.077256039	0.375878045	0.398614174	-0.837365348	-0.168100276	-0.789615645	0.960871229	-0.171480006	2.145595843	-0.092421104	1.110028103	-1.696142868	0.306696647	0.405837748	1.043807324	-0.9027357655	0.6639310295	0.794635112	1.056764462	-0.0563307255	-0.510396257	-0.001363821	-2.238849044	-0.481015964	1.007375613	-0.074718869	-0.263472343	0.594298227	-0.854854138	-0.697452912	1.013044954	1.816424451	-0.244618545	0.0450811375
BSU31600	mrpA	-0.0022563055	0.515576715	0.003399969	-0.2333228635	-0.464138877	-0.834316624	0.6329782135	0.555540979	-0.028851602	-0.696391513	-0.029982711	0.530933537	0.381411801	-0.8151357105	0.471509011	0.340221633	-0.168857333	2.5168522235	-0.149448242	0.076051762	-0.282115076	0.017706184	-0.161469331	-0.50906466	-0.239926999	1.3058190065	-0.266717422	0.420268147	0.688462934	-0.014468472	-0.690123216	0.038065649	-1.058387352	-0.757243763	-0.35372055	0.9370492565
BSU31610	mrpB	-0.328123996	0.158650641	1.266536479	-0.311420559	0.0223216495	-0.860511172	0.06737741	0.562285361	0.801159893	-1.679072264	-0.064012038	1.106762165	-0.441532235	-0.830174091	0.434370282	0.197079742	-0.618895127	4.6123034585	-0.1778884685	1.242659865	-0.126609235	-0.3115944935	-0.072274078	-1.153182754	0.533947644	1.9378972795	-0.361804203	0.36518907	0.318664166	-0.141838779	-1.104100133	0.492794712	-0.258349482	-2.389012154	-0.096758705	0.361656286
BSU31620	mrpC	-0.5371664035	0.612677265	0.755661482	-0.217971411	0.338545665	-0.685501087	-0.5146990035	0.691730577	0.563367577	-1.499813803	0.192691815	0.063187074	0.487652623	0.169648631	0.307829058	0.220779207	-0.211524107	4.5663297545	-0.2463864555	0.869044428	-0.234485464	1.159156373	-0.598226009	-0.173542134	-0.050521759	1.2510203715	0.773734573	1.062939669	0.532032727	0.107993627	-0.54483645	-0.463200935	-0.437804945	-2.702030982	-0.0779161895	0.0525016165
BSU31630	mrpD	-0.2307656375	0.209945657	0.728215967	-0.238445385	-0.529588367	-0.229964341	-0.140381826	0.626476961	-0.151229025	-1.047822275	0.052534186	0.322973872	0.515956743	0.8085112825	-0.001959707	0.916353581	-0.481463352	5.190401033	-0.452048874	0.8930969	-0.529161941	0.397875709	-0.891288042	-0.563560979	-0.422503516	-0.3823698095	-0.264951933	0.633900916	0.071524959	-0.4058630805	-0.306069753	0.015783357	0.090088984	-2.449433138	-0.1001138435	0.1583197445
BSU31640	mrpE	0.635944557	0.088180435	2.141918483	-0.152119243	-0.044670073	-1.085617476	-0.2697661125	1.353539081	0.344968043	-2.194713711	3.239080404	0.965242701	1.62942746	0.61435378	0.164173252	1.452317478	-1.195360658	6.6332979025	0.1263946385	0.608951268	0.532760901	0.8082987025	-0.737418092	-0.879271742	-0.792625222	-0.0189539275	1.906743674	0.360088057	0.724664982	-0.1025477725	-1.599665794	0.140071477	0.263512359	-1.469799813	-0.3937752275	-0.0889548755
BSU31650	mrpF	-1.0527016695	0.855588224	0.023756483	-0.432069496	-0.3519427415	1.064034207	-0.635334332	1.218322376	0.444485006	-1.771028781	2.322826407	0.358285034	0.448047682	0.8164247655	-0.22412231	0.936288095	0.649427789	4.406175089	-1.664766627	0.833201785	0.029462014	0.961507992	-0.629856784	-0.247832967	0.0169847	0.0317399105	-0.821193255	0.897834653	0.557007536	-0.1704376375	-0.576038337	0.273534076	-0.654242442	-0.433049482	0.100061218	-0.5586083335
BSU31660	mrpG	0.100712364	0.486336795	-0.867487143	0.2437505135	-0.2283566445	1.430855212	-0.3764873615	-0.187284163	0.195715443	-1.054202372	0.708561114	0.096565528	0.316936442	-1.840378104	0.355896069	0.272475904	-0.185138007	3.033970276	-0.3757861935	0.56543182	-1.161640476	0.34889662	-0.240648007	-0.246954999	-0.044439903	1.1850065165	-0.207728462	-0.069461943	0.645895752	0.3324788635	-0.303735288	0.799407374	-0.179739209	-0.395283794	-0.528520529	0.66981886
BSU32110	yumC	0.184483585	-0.484895004	1.71436431	-0.984225848	0.652892441	-0.887315787	0.503495652	1.339789114	-0.369082256	0.23885859	-0.640225875	0.601606015	-0.534711144	0.20181774	-0.149932977	-0.011737457	0.344187718	2.5771445115	-0.135478391	0.053243974	-0.948447023	-1.6138180555	0.439759552	-0.335990037	-1.014832099	0.327978869	-1.37953004	-0.554850554	-0.748942784	-0.426288764	0.691178651	0.292815826	0.788578684	2.351148656	0.171012109	0.3845346945
BSU32170	dapF	0.0366402215	-1.198781421	0.809250617	0.250596615	-0.4290821055	1.157664081	0.8091183735	-0.984591787	0.499813981	0.670137106	-0.898668659	-0.349418808	0.211970143	-0.0665757599999999	-1.165217686	-0.068019524	-3.657056058	-0.8880717365	-0.515868106	0.284818259	-0.619772561	1.336734535	0.589246939	-1.924660249	2.466475146	2.579786572	0.272149266	0.891450518	0.633140206	0.2970151035	1.391095281	0.047138683	0.532575302	-1.54406363	0.929240068	-0.39244303
BSU32670	sufB	1.2251244005	-0.415472178	-1.84210223	-0.175175372	0.227442534	2.116522105	0.986915719	-0.45922782	0.498711718	0.254126329	0.551348146	0.940256083	1.002049258	0.458817074	0.165905614	3.855588492	1.0806312	1.3222250055	0.485298923	-0.189106119	-1.061274637	-2.1015967515	-1.292212937	-0.299004984	-0.497569662	-0.8222395905	0.386027501	-0.646913221	1.078859716	-1.167182176	-1.030466405	0.088524964	-2.405659341	-0.548123449	-0.073126674	-0.3378116095
BSU32680	iscU	1.1827450005	0.178308901	-0.541670301	-0.388827814	0.2586077375	-0.284128784	1.2259621255	-0.463821183	0.362893409	0.518297667	-1.011375319	0.785506075	-0.942780335	-0.488854097	0.260696788	0.92128732	-0.193026438	-0.061600059	1.558558423	-0.881118452	-1.691537355	-0.8039733815	-0.146119569	0.241868964	0.335336621	1.063001713	0.645720585	-0.240153169	0.242062373	-0.3502348135	0.316520332	0.188787669	-1.298179488	-0.695384286	-0.41202228	0.1146245515
BSU32690	sufS	1.66270856	-0.024342694	0.890386779	0.4341664655	1.255760228	0.893829904	2.7551554055	0.360604378	-0.205681893	-1.22379352	0.226290694	0.706677744	0.932232021	2.9743662985	0.880380845	3.240562002	1.469304821	2.6148449825	1.2798607465	-0.606251266	-1.1162301	-3.149501213	-0.656610031	-1.144711067	-0.819316686	-1.9247284975	-0.051241068	-1.179840882	1.537487856	-0.774516312	-0.549222318	0.614028934	0.290233708	-0.151849469	-1.0807464075	-0.562058606
